date,renderedContent,sentiment,location
2020-03-13 23:53:34+00:00,my coworker was super distracting today wfh view park california,0,Los Angeles
2020-03-13 22:15:30+00:00,my main qualm with wfh is babysitting folks that barely even know how to open a pdf lockdown,0,Los Angeles
2020-03-13 06:12:55+00:00,me for the next months coronavirus wfh wineoclick,1,Los Angeles
2020-03-13 03:46:17+00:00,upside of working from home tomorrow i dont have to wake up at wfh,2,Los Angeles
2020-03-11 23:15:15+00:00,paulstorms this is the danger that the wfh crowd joking around doesnt get so easy to sit there and virtue signal about working from home but those that cant and who work in impacted industries esp hospitality amp travel are in big trouble now theyre out of work and at home,0,Los Angeles
2020-03-11 22:45:27+00:00,working from home some great tips on how to create the perfect workspace i ve been working from home for years and heres all the tech and advice i use to manage a team effectively and stay sane insidercomtechforworki via thisisinsider workfromhome wfh homeoffice,2,Los Angeles
2020-03-11 14:41:29+00:00,there is no ignoring that is changing the way we work for contactcenters this can be espically tough if you are still leveraging legacy solutions here are some general thoughts of things to be consideringccaas wfh compliance ucaas cx ex twittercomedifycxstatus,0,Los Angeles
2020-03-10 22:08:05+00:00,between the rain and coronavirus la traffic is a breeze wfh,2,Los Angeles
2020-03-10 17:29:49+00:00,the joys of working from home going outside to see who is knocking andwfh,2,Los Angeles
2020-04-30 19:51:24+00:00,if you re working from home do it with flowers wfh homeoffice lilacs briantothlifestyle hancock park los angeles,1,Los Angeles
2020-04-30 16:03:41+00:00,i look like a human today zoommeetingface stillwearingyogapants quarantine wfh sherman oaks california instagramcompbngxfehsjd,1,Los Angeles
2020-04-30 14:22:50+00:00,wfh update the future wifey made blueberry muffins to go along with our morning coffee magnolianetwork,1,Los Angeles
2020-04-29 05:38:16+00:00,former homebody future explorer wfh twittercommusebycliosta,1,Los Angeles
2020-04-29 04:38:28+00:00,icymi quickstart for microsoftteams onedrive jeffteper mahollinshead karuana lauriepottmeyer danholme stephenlrose learningpathways adoption partner simeoncathey contentpanda wfh twittercomheddanewmanst,1,Los Angeles
2020-04-28 22:48:13+00:00,todaysoutfit academia last day of class occidentalcollege wfh los angeles california instagramcompbiregvbtmf,1,Los Angeles
2020-04-28 16:40:43+00:00,she did it again wfh replicating my favorite mcdonalds breakfast at home,2,Los Angeles
2020-04-28 15:01:19+00:00,wfh very helpful west hollywood california,2,Los Angeles
2020-04-28 00:42:32+00:00,wfh is better by the biggest window in the house fitlife ljinla sunshine los angeles california instagramcompbgtwwjxhc,2,Los Angeles
2020-04-27 23:53:20+00:00,keeping track of coronavirus cases in our region when i wfh requires a laptop and two phones and a lot of cursing newslife,0,Los Angeles
2020-04-27 20:53:12+00:00,therealestatelady mondaymotivaton entrepreneurmindset befearless realtorlife realestate stayhome workingfromhome wfh motivationmonday quoteoftheday igquote instagood inglewood california,2,Los Angeles
2020-04-27 20:37:40+00:00,taking a nap in my own bed during my lunch break is the best thing of wfh,2,Los Angeles
2020-04-27 19:05:07+00:00,blue light blocking glasses for me and women sunnies for men women amp kids babesofthewavecom bluelightblockingglasses workfromhome wfh workingfromhome sunnies glasses,1,Los Angeles
2020-04-26 19:33:04+00:00,all the things will change forever according to top experts from home becomes the new normal wfhvia fastcompany futureofwork,1,Los Angeles
2020-04-26 15:35:23+00:00,someone can t wait for rush hour commute back to the office wfh casualties twittercomrachelmushahwa,1,Los Angeles
2020-04-25 21:07:33+00:00,these are my new coworkers they seem nice afrosamurai wfh,2,Los Angeles
2020-04-24 21:06:50+00:00,today s wfh faux pas was walking into the room and loudly proclaiming that i was sweating like a hooker in church while clayrenfroe was on a conference call,0,Los Angeles
2020-04-24 19:09:53+00:00,today s urban nature pic love that we are getting more songbirds right outside my place wfh stayhome brentwood los angeles,2,Los Angeles
2020-04-23 21:50:17+00:00,so you re telling i can wear shorts to work wfh quarantinepro ootds fitness hsn summerfashion los angeles california,1,Los Angeles
2020-04-23 20:45:12+00:00,spoiled af by the future mrs wfh,0,Los Angeles
2020-04-23 18:12:41+00:00,i spy with my little eye goodvibes sheltersthome naturephotography wfh brentwood los angeles,2,Los Angeles
2020-04-23 17:14:17+00:00,someone is definitely thrilled that i am home all the time los angeles ca weeklyfluff wfh havanese havaneseofinstagram dogsofinstagram midcenturymodern petportrait bokeh hollywood instagramcompbvnswebies,2,Los Angeles
2020-04-23 16:58:45+00:00,i can t say there aren t some beautifully silver linings to these mandated wfh days some other thoughts have been swirling around my head lately that i had to well get out of my head you ll see these ramblings,1,Los Angeles
2020-04-23 02:15:51+00:00,as per my last email in these uncertain times hope you re all healthy and safe wfh,2,Los Angeles
2020-04-22 13:32:16+00:00,no i cannot lose you btw it s not a party customersuccess csm saas wfh churn work workmemes jimhenson meirl bored clients client wwhl millennials goals customersuccessmanager instagramcompbspfcolcyw,1,Los Angeles
2020-04-22 04:16:33+00:00,my daughter jumped on our design team meeting call today and led the group in a stirring rendition of baby shark wfh,1,Los Angeles
2020-04-22 00:08:26+00:00,just found this desktopinspo puertorico alwaysatthebeach wfh hawthorne california,1,Los Angeles
2020-04-21 22:44:18+00:00,feelin myself transgender genderfluidpride femme wfh los angeles california instagramcompbqpdwsjhui,1,Los Angeles
2020-04-21 21:16:57+00:00,working from home wfh turning kitchen table to work officetherealwfg therealwfg tomdempseywfg wfg therealwfg thinkinsidethebox bepositive beoptimistic optimism positive grateful power empowerment,2,Los Angeles
2020-04-21 20:59:53+00:00,repping the powerrangers during wfh,1,Los Angeles
2020-04-21 19:56:39+00:00,my co worker jumped on the back of my chair and glared at mei guess i was in her seat coworkers quarantinelife wfh catsrule literally los angeles california,0,Los Angeles
2020-04-21 19:03:41+00:00,work from homeminimalism wfh los angeles california,1,Los Angeles
2020-04-21 01:55:24+00:00,we both wanted the same sunny spot i was trying to take a picture that never happened i forgot what it was like to wfh with cats los angeles california instagramcompboaykyjmmv,1,Los Angeles
2020-04-21 01:18:01+00:00,needing a little wfh motivation our fearless leader shared a few tips with and explained how our team is sticking to structure and routine while working remotely socialmediatodaycomnewshowtosu,1,Los Angeles
2020-04-21 00:02:15+00:00,making the best of my mandatory cyber security awareness trainingwfh,2,Los Angeles
2020-04-20 16:58:51+00:00,stay home in your socks all day sushi avocado tacos and more treat yourself and support yolk as we bring you more good stuff shopyolk spreadjoy wfh selfcare givegoodgifts doiy happystore sushi,2,Los Angeles
2020-04-19 19:57:30+00:00,love my new standing desk from upliftdesk but what s the clothing etiquette for zoomus meetings boxers or boxer briefswfh remotework edchat quarantinelife,2,Los Angeles
2020-04-18 05:58:13+00:00,it s my week wfh and i kinda like it tho here s a pic of me from beautycon wfh wfhlife quarantine quarantinelife beautycon beautyconla boredinthehouse,2,Los Angeles
2020-04-17 17:05:34+00:00,sushi everyday chilling into the weekend in these fab sushi socks check out more cool products online www shopyolkcomsushieveryday gooddesign doiy sushisocks avocado funsocks wfh shopyolk,2,Los Angeles
2020-04-17 16:38:09+00:00,my husbands life working at home breakfast with one dog on his shoulder and the other dog keeping him company for the rest of the day in the office how are they going to deal with his eventual return to work wfh,1,Los Angeles
2020-04-17 14:31:10+00:00,nolan and wyatt put clothes on today just for you jimmykimmel formalfriday jimmykimmellive wfh twins,1,Los Angeles
2020-04-16 19:21:24+00:00,guys valchi and i are going to do this thing submit your questions here dm or in my story tuesday pst kmrtalent actors actorslife wfh commercials sagaftra casting headshots agentlife,1,Los Angeles
2020-04-16 04:53:48+00:00,a daily quarantine haiku this was a weird day but really quarantine is always kind of strange isolation wfh stayhome wehanging homebound,0,Los Angeles
2020-04-15 23:56:49+00:00,hi from home workfromhome wfh zibazlibrarian lapllibrarian,1,Los Angeles
2020-04-15 23:49:06+00:00,staying positive doesn t mean you have to be happy all the time it means that even on hard days you know that there are better ones comingwfh wfhootd stayingpositive socialdistancing smile happy,2,Los Angeles
2020-04-15 21:19:37+00:00,busy with wfh and don t have the time to cook no worries let us do the cooking order your food thru simpang asia app or our website simpangasiacom you can also order ahead for the specific time you want wfh,2,Los Angeles
2020-04-15 21:12:05+00:00,working from the pool today it s my favorite place to read scripts wfh queerantined los angeles california instagramcompbbcjezpqrd,2,Los Angeles
2020-04-15 17:52:07+00:00,yesterday wfh los angeles california instagramcompbarqzydqdd,1,Los Angeles
2020-04-14 22:54:53+00:00,bugsy malone my covi buddy wfh shelterinplace socialdistancing,1,Los Angeles
2020-04-14 20:51:22+00:00,thanks we evercast always love hearing that our clients are loving the platform keeping as many people going during this challenging time has been our mission wfh staysafeandhealthy twittercompaulmollessta,2,Los Angeles
2020-04-14 17:57:04+00:00,technically the turtle was still in his house wfh walkingfromhome twittercomrapplerdotcom,1,Los Angeles
